city = SanFrancisco, day = 1, T = 300
-0.001352188855710181*x + 60.54188968392585
6.083650190114068E-4*x + -18.539011406844107
7.047216349541931E-4*x + -23.059196617336152
0.00844475721323012*x + -408.1182266009852
-2.7145636338958513E-4*x + 37.89042211464507
8.182050626438251E-4*x + -29.909946305292763
nb divided points = 16, min sum errors = 1067.0446748898535
0.0
11126.0
18928.0
19352.0
19445.0
19487.0
24120.0
24776.0
30295.0
31010.0
36808.0
37043.0
44038.0
49355.0
55336.0
71999.0
==================ak, bk====================
0.008808197015998562*x + 36.0
-0.0010566356720202875*x + 54.87806424344886
-4.862630683199611E-4*x + 46.307075127644055
-0.007736943907156673*x + 185.08510638297872
0.0*x + 35.0
-0.001711229946524064*x + 68.31080213903743
-0.009453582907922102*x + 237.12119493287958
0.002591093117408907*x + -57.34704453441296
9.624639076034649E-4*x + -12.501924927815207
-0.002456625211116229*x + 92.30170428374021
-0.0026520802254268194*x + 98.92938836399802
0.0016597510373443983*x + -60.28713692946058
1.6244314489928524E-4*x + 0.4144736842105263
0.0038944946008143033*x + -173.85926712692512
-2.6497085320614734E-4*x + 43.87003179650238
2.400528116185561E-4*x + 11.71643761627558
nb divided points = 13, min sum errors = 1303.7947448944822
0.0
14515.0
22875.0
25177.0
25232.0
27115.0
32307.0
36792.0
37144.0
44787.0
49935.0
54070.0
71999.0
==================ak, bk====================
0.0066138477437134*x + 36.0
-0.0013114754098360656*x + 57.51803278688524
-0.0022509848058525606*x + 75.08216094541362
0.0067882901994060245*x + -142.09546033092914
-0.0196078431372549*x + 523.2058823529412
8.480565371024735E-4*x + -12.19660777385159
-0.0020667562261031313*x + 74.40539423375013
-8.269588587967748E-4*x + 31.571015091999172
0.0017510944340212633*x + -63.73445903689806
4.6907982174966773E-4*x + -11.216089437886014
0.0030162662932241733*x + -131.85338791339007
9.064539521392314E-5*x + 20.286212835387964
3.346533548998829E-4*x + 4.905293100563333
nb divided points = 14, min sum errors = 981.3801626654707
0.0
10976.0
17624.0
17667.0
23010.0
24610.0
30068.0
31000.0
36490.0
42351.0
50459.0
50540.0
57031.0
71999.0
==================ak, bk====================
0.008928571428571428*x + 36.0
-5.674080798910577E-4*x + 52.11393554244212
-0.002092362875504409*x + 73.92078911971305
-3.713330857779428E-4*x + 43.55235796509469
-0.004032838830476739*x + 118.02189255365116
-0.002266931141966563*x + 75.97563049022386
-0.0012519561815336462*x + 48.22723004694836
-9.342883836810962E-4*x + 38.527561507318595
-3.523918597480398E-4*x + 18.891463307197604
5.726966855179326E-4*x + -17.57598969145966
0.0024423006472096714*x + -104.33496153376481
0.00426049908703591*x + -196.15307364576992
-9.320098793047206E-4*x + 83.12861736334405
8.017103153393907E-4*x + -28.722340994120792
nb divided points = 14, min sum errors = 1076.24534704687
0.0
9897.0
22254.0
24680.0
29554.0
32011.0
33604.0
39231.0
47886.0
50881.0
51358.0
51500.0
57001.0
71999.0
==================ak, bk====================
0.008891583308073154*x + 36.0
-6.291003864473802E-4*x + 47.11310326233486
-0.002029358046404654*x + 69.62294527497802
-0.0013698630136986301*x + 54.14657534246575
0.0*x + 17.0
-0.003950617283950617*x + 138.60987654320988
-0.00110803324099723*x + 45.35180055401662
2.800728189329226E-4*x + -5.199551883489708
6.866952789699571E-4*x + -22.911416309012875
0.007488479262672811*x + -358.80731566820276
-0.0032310177705977385*x + 189.1680129240711
0.004961899698741804*x + -232.18553960659224
-0.0013659202887945753*x + 111.10185862725011
